7774972819;0
77746821;0
7774957169;0
7774966949;0
7715011249;0
7774963744;2
7774971525;3
7774966958;0
7774966959;0
7774966960;0
7774966963;0
7774966964;0
7774966961;0
7774966962;0
7774966986;0
7774966987;0
7774969852;1
7774969797;2
7774966965;0
7774966966;0
7774966967;0
7774966968;0
7774966969;0
7774966970;0
7774952739;0
7774966971;0
7774966972;0
7774966973;0
7774966974;0
7774966975;0
7774966976;0
7774966977;0
7774966978;0
7774966979;0
7774966980;0
7774966981;0
7774966982;0
7774966983;0
7774966984;0
7774966985;0
7774966989;0
7774966992;0
7774966988;0
7774966990;0
7774966991;0
7774967001;0
7774967004;0
7774966993;0
7774966994;0
7774966995;0
7774966996;0
7774966997;0
7774966998;0
7774966999;0
7774967000;0
7774967002;0
7774967003;0
7774967005;0
7774967091;0
7774967092;0
7774967006;0
7774967007;0
7774967008;0
7774967009;0
7774967010;0
7774967011;0
7774967012;0
7774967013;0
7774967014;0
7774967015;0
7774967016;0
7774967017;0
7774967018;0
7774967019;0
7774967020;0
7774967021;0
7774967022;0
7774967023;0
7774967024;0
7774967025;0
7774967026;0
7774967027;0
7774967028;0
7774967029;0
7774967030;0
7774967031;0
7774967032;0
7774967033;0
7774967034;0
7774967035;0
7774967036;0
7774967037;0
7774967038;0
7774967039;0
7774967040;0
7774967041;0
7774967042;0
7774967043;0
7774967044;0
7774967046;0
7774967051;0
7774967053;0
7774967055;0
7774967057;0
7774967060;0
7774967065;0
7774967067;0
7774967068;0
7774967070;0
7774967071;0
7774967072;0
7774967073;0
7774967074;0
7774967075;0
7774967076;0
7774967077;0
7774967078;0
7774967079;0
7774967080;0
7774967081;0
7774967082;0
7774967083;0
7774967084;0
7774967085;0
7774967086;0
7774967087;0
7774967088;0
7774967089;0
7774967090;0
7774955728;0
7774967093;0
7774967094;0
7774967095;0
7774967096;0
7774967097;0
7774967099;0
7774967100;0
7774967101;0
7774967102;0
7774967103;0
7774967104;0
7774967105;0
7774967106;0
7774967107;0
7774967108;0
7774967109;0
7774967110;0
7774967111;0
7774967112;0
7774967113;0
7774967114;0
7774967115;0
7774967116;0
7774967117;0
7774967118;0
7774967119;0
7774967120;0
7774958939;0
7774958942;0
7774959818;0
7774964928;0
7774953546;0
7774957960;0
7774962754;0
7774955741;31
7774966578;0
7774966314;0
7774957076;0
7774957136;0
7774957171;0
7774955903;0
7774973436;2
7774974093;3
7774972197;0
7774962206;0
7774962056;2
7774966712;0
7774960963;3
7774974094;5
7774971944;0
7774957258;0
7774965256;0
7774960702;1685
7774960018;0
7774970411;12
7774960043;0
7774960047;0
4010005531;0
7717894988;0
7774971657;2
7715003846;0
7715002842;0
77746349;0
7774971635;2
7774961046;7
7774948289;0
7715013146;0
0077747284;0
7774966800;0
7774961049;0
7774961042;0
7774961045;17
